id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5007,NTTO,medium_airport,Hao Airport,-18.0748,-140.945999,10,OC,PF,PF-U-A,Otepa,yes,NTTO,HOI,,,https://en.wikipedia.org/wiki/Hao_Airport,
5008,NTTP,medium_airport,Maupiti Airport,-16.42650032043457,-152.24400329589844,15,OC,PF,PF-U-A,,yes,NTTP,MAU,,,https://en.wikipedia.org/wiki/Maupiti_Airport,
5009,NTTR,medium_airport,Raiatea Airport,-16.7229,-151.466003,3,OC,PF,PF-U-A,Uturoa,yes,NTTR,RFP,,,https://en.wikipedia.org/wiki/Raiatea_Airport,
31964,NVSA,small_airport,Mota Lava Airport,-13.6660003662,167.712005615,63,OC,VU,VU-TOB,Ablow,yes,NVSA,MTV,,,https://en.wikipedia.org/wiki/Mota_Lava_Airport,
32323,NVSC,small_airport,Sola Airport,-13.8516998291,167.537002563,7,OC,VU,VU-TOB,Sola,yes,NVSC,SLH,,,https://en.wikipedia.org/wiki/Vanua_Lava_Airport,Vanua Lava Airport
32469,NVSD,small_airport,Torres Airstrip,-13.3280000687,166.638000488,75,OC,VU,VU-TOB,Loh/Linua,yes,NVSD,TOH,,,https://en.wikipedia.org/wiki/Torres_Airport,"Loh Island,"
30961,NVSE,small_airport,Siwo Airport,-17.0902996063,168.343002319,7,OC,VU,VU-SEE,Emae Island,yes,NVSE,EAE,,,https://en.wikipedia.org/wiki/Siwo_Airport,"Sangafa Airport, Emae Airport"
30817,NVSF,small_airport,Craig Cove Airport,-16.264999,167.923996,69,OC,VU,VU-MAP,Craig Cove,yes,NVSF,CCV,,,https://en.wikipedia.org/wiki/Craig_Cove_Airport,
31841,NVSG,small_airport,Longana Airport,-15.3066997528,167.966995239,167,OC,VU,VU-PAM,Longana,yes,NVSG,LOD,,,https://en.wikipedia.org/wiki/Longana_Airport,
35161,NVSH,small_airport,Sara Airport,-15.4708003998,168.151992798,493,OC,VU,VU-PAM,Pentecost Island,yes,NVSH,SSR,,,https://en.wikipedia.org/wiki/Sara_Airport,
35163,NVSI,small_airport,Tavie Airport,-16.438999176,168.257003784,160,OC,VU,VU-MAP,Paama Island,yes,NVSI,PBJ,,,https://en.wikipedia.org/wiki/Paama_Airport,Paama Airport
31847,NVSL,small_airport,Lamap Airport,-16.4611228,167.829253,7,OC,VU,VU-MAP,Lamap,yes,NVSL,LPM,,,https://en.wikipedia.org/wiki/Malekoula_Airport,Malekoula Airport
31835,NVSM,small_airport,Lamen Bay Airport,-16.584199905400002,168.158996582,7,OC,VU,VU-SEE,Lamen Bay,yes,NVSM,LNB,,,https://en.wikipedia.org/wiki/Lamen_Bay_Airport,
35159,NVSN,small_airport,Maewo-Naone Airport,-15,168.082992554,509,OC,VU,VU-PAM,Maewo Island,yes,NVSN,MWF,,,https://en.wikipedia.org/wiki/Maewo-Naone_Airport,
31836,NVSO,small_airport,Lonorore Airport,-15.865599632299999,168.17199707,43,OC,VU,VU-PAM,Lonorore,yes,NVSO,LNE,,,https://en.wikipedia.org/wiki/Lonorore_Airport,Pentecost Island
32056,NVSP,small_airport,Norsup Airport,-16.0797,167.401001,23,OC,VU,VU-MAP,Norsup,yes,NVSP,NUS,,,https://en.wikipedia.org/wiki/Norsup_Airport,
35158,NVSQ,medium_airport,Gaua Island Airport,-14.218099594099998,167.587005615,100,OC,VU,VU-TOB,Gaua Island,yes,NVSQ,ZGU,,,https://en.wikipedia.org/wiki/Gaua_Airport,Banks Islands
32200,NVSR,small_airport,Redcliffe Airport,-15.472000122099999,167.835006714,36,OC,VU,VU-PAM,Redcliffe,yes,NVSR,RCL,,,https://en.wikipedia.org/wiki/Redcliffe_Airport_(Vanuatu),
5010,NVSS,medium_airport,Santo Pekoa International Airport,-15.505000114399998,167.220001221,184,OC,VU,VU-SAM,Luganville,yes,NVSS,SON,,http://www.airports.vu/Santo%20Pekoa/Santo%20Pekoa.htm,https://en.wikipedia.org/wiki/Santo-Pekoa_International_Airport,
32437,NVST,small_airport,Tongoa Airport,-16.8910999298,168.550994873,443,OC,VU,VU-SEE,Tongoa Island,yes,NVST,TGH,,,https://en.wikipedia.org/wiki/Tongoa_Airport,
35164,NVSU,small_airport,Uléi Airport,-16.3297,168.3011,170,OC,VU,VU-MAP,Ambrym Island,yes,NVSU,ULB,,,https://en.wikipedia.org/wiki/Ulei_Airport,
32583,NVSV,small_airport,Valesdir Airport,-16.796100616500002,168.177001953,10,OC,VU,VU-SEE,Epi Island,yes,NVSV,VLS,,,https://en.wikipedia.org/wiki/Valesdir_Airport,
32658,NVSW,small_airport,Walaha Airport,-15.411999702500001,167.690994263,151,OC,VU,VU-PAM,Walaha,yes,NVSW,WLH,,,https://en.wikipedia.org/wiki/Walaha_Airport,
35162,NVSX,small_airport,Southwest Bay Airport,-16.4864,167.4472,68,OC,VU,VU-MAP,Malekula Island,yes,NVSX,SWJ,,,https://en.wikipedia.org/wiki/South_West_Bay_Airport,
35160,NVSZ,small_airport,North West Santo Airport,-14.881699562099998,166.557998657,50,OC,VU,VU-SAM,Olpoi,yes,NVSZ,OLJ,,,https://en.wikipedia.org/wiki/Olpoi_Airport,"Lajmoli Airport, Olpoi Airport"
30663,NVVA,small_airport,Aneityum Airport,-20.2492008209,169.770996094,7,OC,VU,VU-TAE,Anatom Island,yes,NVVA,AUY,,,https://en.wikipedia.org/wiki/Anatom_Airport,"Anelghowhat Airport, Anatom Airport"
30665,NVVB,small_airport,Aniwa Airport,-19.2346,169.6009,69,OC,VU,VU-TAE,Aniwa,yes,NVVB,AWD,,,https://en.wikipedia.org/wiki/Aniwa_Airport,
30926,NVVD,small_airport,Dillon's Bay Airport,-18.7693996429,169.00100708,630,OC,VU,VU-TAE,Dillon's Bay,yes,NVVD,DLY,,,https://en.wikipedia.org/wiki/Dillon's_Bay_Airport,
31209,NVVF,small_airport,Futuna Airport,-19.516399383499998,170.231994629,95,OC,VU,VU-TAE,Futuna Island,yes,NVVF,FTA,,,https://en.wikipedia.org/wiki/Futuna_Airport,
31682,NVVI,small_airport,Ipota Airport,-18.856389,169.283333,23,OC,VU,VU-TAE,Ipota,yes,NVVI,IPA,,,https://en.wikipedia.org/wiki/Ipota_Airport,
5011,NVVV,large_airport,Bauerfield International Airport,-17.699301,168.320007,70,OC,VU,VU-SEE,Port Vila,yes,NVVV,VLI,,,https://en.wikipedia.org/wiki/Bauerfield_International_Airport,"Efate Field, Vila Field, McDonald Field, Bauer Field"
5012,NVVW,medium_airport,Tanna Airport,-19.45509910583496,169.2239990234375,19,OC,VU,VU-TAE,,yes,NVVW,TAH,,,https://en.wikipedia.org/wiki/White_Grass_Airport,
32439,NWWA,medium_airport,Tiga Airport,-21.096099853515625,167.8040008544922,128,OC,NC,NC-U-A,Tiga,yes,NWWA,TGJ,,,https://en.wikipedia.org/wiki/Tiga_Airport,
30778,NWWC,medium_airport,Île Art - Waala Airport,-19.720521,163.661077,306,OC,NC,NC-U-A,Waala,yes,NWWC,BMY,,,https://en.wikipedia.org/wiki/%C3%8Ele_Art_-_Waala_Airport,Belep Islands Airport
5013,NWWD,medium_airport,Koné Airport,-21.053551,164.838768,23,OC,NC,NC-U-A,Koné,yes,NWWD,KNQ,,,https://en.wikipedia.org/wiki/Kon%C3%A9_Airport,
5014,NWWE,medium_airport,Île des Pins Airport,-22.588899612426758,167.45599365234375,315,OC,NC,NC-U-A,Île des Pins,yes,NWWE,ILP,,,https://en.wikipedia.org/wiki/%C3%8Ele_des_Pins_Airport,
5015,NWWK,medium_airport,Koumac Airport,-20.546323,164.255648,42,OC,NC,NC-U-A,Koumac,yes,NWWK,KOC,,,https://en.wikipedia.org/wiki/Koumac_Airport,
5016,NWWL,medium_airport,Lifou Airport,-20.774799346923828,167.24000549316406,92,OC,NC,NC-U-A,Lifou,yes,NWWL,LIF,,,https://en.wikipedia.org/wiki/Lifou_Airport,
5017,NWWM,large_airport,Nouméa Magenta Airport,-22.258301,166.473007,10,OC,NC,NC-U-A,Nouméa,yes,NWWM,GEA,,,https://en.wikipedia.org/wiki/Noum%C3%A9a_Magenta_Airport,l'Aéroport de Nouméa Magenta
5018,NWWR,medium_airport,Maré Airport,-21.481700897216797,168.03799438476562,141,OC,NC,NC-U-A,Maré,yes,NWWR,MEE,,,https://en.wikipedia.org/wiki/Mar%C3%A9_Airport,
5019,NWWU,medium_airport,Touho Airport,-20.790127,165.259524,10,OC,NC,NC-U-A,Touho,yes,NWWU,TOU,,,https://en.wikipedia.org/wiki/Touho_Airport,
5020,NWWV,medium_airport,Ouvéa Airport,-20.640600204467773,166.572998046875,23,OC,NC,NC-U-A,Ouvéa,yes,NWWV,UVE,,,https://en.wikipedia.org/wiki/Ouv%C3%A9a_Airport,
5021,NWWW,medium_airport,La Tontouta International Airport,-22.014601,166.212997,52,OC,NC,NC-U-A,Nouméa (La Tontouta),yes,NWWW,NOU,,http://www.cci-nc.com/tontouta/index.php,https://en.wikipedia.org/wiki/La_Tontouta_International_Airport,Aéroport de Nouméa - La Tontouta
5023,NZAA,large_airport,Auckland International Airport,-37.008099,174.792007,23,OC,NZ,NZ-AUK,Auckland,yes,NZAA,AKL,,http://www.auckland-airport.co.nz/,https://en.wikipedia.org/wiki/Auckland_International_Airport,
5024,NZAP,medium_airport,Taupo Airport,-38.73970031738281,176.08399963378906,1335,OC,NZ,NZ-WKO,Taupo,yes,NZAP,TUO,,,https://en.wikipedia.org/wiki/Taupo_Airport,
5026,NZCH,large_airport,Christchurch International Airport,-43.48939895629883,172.53199768066406,123,OC,NZ,NZ-CAN,Christchurch,yes,NZCH,CHC,,http://www.christchurchairport.co.nz/,https://en.wikipedia.org/wiki/Christchurch_International_Airport,
5027,NZCI,medium_airport,Chatham Islands / Tuuta Airport,-43.81189,-176.46514,43,OC,NZ,NZ-WGN,Te One,yes,NZCI,CHT,,,https://en.wikipedia.org/wiki/Chatham_Islands_/_Tuuta_Airport,Karewa
5028,NZDN,medium_airport,Dunedin International Airport,-45.928101,170.197998,4,OC,NZ,NZ-OTA,Dunedin,yes,NZDN,DUD,,http://www.dnairport.co.nz/,https://en.wikipedia.org/wiki/Dunedin_International_Airport,
5030,NZGS,medium_airport,Gisborne Airport,-38.663299560546875,177.97799682617188,15,OC,NZ,NZ-GIS,Gisborne,yes,NZGS,GIS,,,https://en.wikipedia.org/wiki/Gisborne_Airport,
5032,NZHK,medium_airport,Hokitika Airfield,-42.713600158691406,170.98500061035156,146,OC,NZ,NZ-WTC,,yes,NZHK,HKK,,,https://en.wikipedia.org/wiki/Hokitika_Airport,
5033,NZHN,medium_airport,Hamilton International Airport,-37.8666992188,175.332000732,172,OC,NZ,NZ-WKO,Hamilton,yes,NZHN,HLZ,,http://www.hamiltonairport.co.nz/,https://en.wikipedia.org/wiki/Hamilton_International_Airport,
5036,NZKK,medium_airport,Kerikeri Airport,-35.26279830932617,173.91200256347656,492,OC,NZ,NZ-NTL,Kerikeri,yes,NZKK,KKE,,http://www.kerikeri-airport.co.nz/,https://en.wikipedia.org/wiki/Kerikeri_Airport,
5037,NZKT,medium_airport,Kaitaia Airport,-35.06999969482422,173.28500366210938,270,OC,NZ,NZ-NTL,Kaitaia,yes,NZKT,KAT,,,https://en.wikipedia.org/wiki/Kaitaia_Airport,
5042,NZNP,medium_airport,New Plymouth Airport,-39.00859832763672,174.1790008544922,97,OC,NZ,NZ-TKI,New Plymouth,yes,NZNP,NPL,,,https://en.wikipedia.org/wiki/New_Plymouth_Airport,
5043,NZNR,medium_airport,Hawke's Bay Airport,-39.465801,176.869995,6,OC,NZ,NZ-HKB,Napier,yes,NZNR,NPE,,http://www.hawkesbay-airport.co.nz/,https://en.wikipedia.org/wiki/Napier_Airport,
5044,NZNS,medium_airport,Nelson Airport,-41.298302,173.220993,17,OC,NZ,NZ-NSN,Nelson,yes,NZNS,NSN,,http://www.nelsonairport.co.nz/,https://en.wikipedia.org/wiki/Nelson_Airport_(New_Zealand),
5045,NZNV,medium_airport,Invercargill Airport,-46.41239929199219,168.31300354003906,5,OC,NZ,NZ-STL,Invercargill,yes,NZNV,IVC,,http://www.invercargillairport.co.nz/index.htm,https://en.wikipedia.org/wiki/Invercargill_Airport,
5047,NZOU,medium_airport,Oamaru Airport,-44.970001220703125,171.08200073242188,99,OC,NZ,NZ-OTA,,yes,NZOU,OAM,,,https://en.wikipedia.org/wiki/Oamaru_Aerodrome,
5049,NZPM,medium_airport,Palmerston North Airport,-40.32059860229492,175.61700439453125,151,OC,NZ,NZ-MWT,,yes,NZPM,PMR,,http://www.pnairport.co.nz/index.php,https://en.wikipedia.org/wiki/Palmerston_North_International_Airport,
30267,NZPN,small_airport,Picton Aerodrome,-41.346099853516,173.95599365234,161,OC,NZ,NZ-MBH,Koromiko,yes,NZPN,PCN,,,https://en.wikipedia.org/wiki/Picton_Aerodrome,
5051,NZQN,medium_airport,Queenstown International Airport,-45.021099,168.738998,1171,OC,NZ,NZ-OTA,Queenstown,yes,NZQN,ZQN,,,https://en.wikipedia.org/wiki/Queenstown_International_Airport,
5052,NZRO,medium_airport,Rotorua Regional Airport,-38.10919952392578,176.31700134277344,935,OC,NZ,NZ-BOP,Rotorua,yes,NZRO,ROT,,,https://en.wikipedia.org/wiki/Rotorua_Regional_Airport,
5055,NZTG,medium_airport,Tauranga Airport,-37.67190170288086,176.1959991455078,13,OC,NZ,NZ-BOP,Tauranga,yes,NZTG,TRG,,,https://en.wikipedia.org/wiki/Tauranga_Airport,
5056,NZTU,medium_airport,Timaru Airport,-44.302799224853516,171.22500610351562,89,OC,NZ,NZ-CAN,,yes,NZTU,TIU,,,https://en.wikipedia.org/wiki/Richard_Pearse_Airport,
5058,NZWB,medium_airport,Woodbourne Airport,-41.5182991027832,173.8699951171875,109,OC,NZ,NZ-MBH,Blenheim,yes,NZWB,BHE,,,https://en.wikipedia.org/wiki/Woodbourne_Airport,
5060,NZWF,medium_airport,Wanaka Airport,-44.722954,169.248419,1142,OC,NZ,NZ-OTA,Wanaka,yes,NZWF,WKA,,,https://en.wikipedia.org/wiki/Wanaka_Airport,Luggate Airport
5062,NZWK,medium_airport,Whakatane Airport,-37.92060089111328,176.91400146484375,20,OC,NZ,NZ-BOP,,yes,NZWK,WHK,,,https://en.wikipedia.org/wiki/Whakatane_Airport,
5063,NZWN,large_airport,Wellington International Airport,-41.3272018433,174.804992676,41,OC,NZ,NZ-WGN,Wellington,yes,NZWN,WLG,,http://www.wellingtonairport.co.nz/,https://en.wikipedia.org/wiki/Wellington_International_Airport,
5066,NZWR,medium_airport,Whangarei Airport,-35.7682991027832,174.36500549316406,133,OC,NZ,NZ-NTL,,yes,NZWR,WRE,,,https://en.wikipedia.org/wiki/Whangarei_Airport,
5067,NZWS,medium_airport,Westport Airport,-41.73809814453125,171.58099365234375,13,OC,NZ,NZ-WTC,,yes,NZWS,WSZ,,,https://en.wikipedia.org/wiki/Westport_Airport_(New_Zealand),
5068,NZWU,medium_airport,Wanganui Airport,-39.96220016479492,175.02499389648438,27,OC,NZ,NZ-MWT,Wanganui,yes,NZWU,WAG,,,https://en.wikipedia.org/wiki/Wanganui_Airport,
30815,OACC,small_airport,Chaghcharan Airport,34.526465,65.27102,7383,AS,AF,AF-GHO,Chaghcharan,yes,OACC,CCN,,,https://en.wikipedia.org/wiki/Chaghcharan_Airport,Chakcharan
31065,OAFZ,small_airport,Fayzabad Airport,37.122148,70.5201,3872,AS,AF,AF-BDS,Fayzabad,yes,OAFZ,FBD,,,https://en.wikipedia.org/wiki/Fayzabad_Airport,
5069,OAHR,medium_airport,Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,3206,AS,AF,AF-HER,Guzara,yes,OAHR,HEA,,,https://en.wikipedia.org/wiki/Herat_International_Airport,
5072,OAKB,medium_airport,Kabul International Airport,34.565899,69.212303,5877,AS,AF,AF-KAB,Kabul,yes,OAKB,KBL,,,https://en.wikipedia.org/wiki/Kabul_International_Airport,"Hamid Karzai International Airport, Khwaja Rawash Airport"
5073,OAKN,medium_airport,Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801,3337,AS,AF,AF-KAN,Khvoshab,yes,OAKN,KDH,,,https://en.wikipedia.org/wiki/Kandahar_International_Airport,Kandahar International Airport
5075,OAMS,medium_airport,Mazar-i-Sharif International Airport,36.706902,67.209702,1284,AS,AF,AF-BAL,Mazar-i-Sharif,yes,OAMS,MZR,,,https://en.wikipedia.org/wiki/Mazar-i-Sharif_International_Airport,Mazari Sharif
5079,OBBI,large_airport,Bahrain International Airport,26.267295,50.63764,6,AS,BH,BH-15,Manama,yes,OBBI,BAH,,http://www.bahrainairport.com/,https://en.wikipedia.org/wiki/Bahrain_International_Airport,مطار البحرين الدولي
5082,OEAB,medium_airport,Abha International Airport,18.2404,42.656601,6858,AS,SA,SA-14,Abha,yes,OEAB,AHB,,,https://en.wikipedia.org/wiki/Abha_International_Airport,Abha Regional Airport
5083,OEAH,medium_airport,Al-Ahsa International Airport,25.285299,49.485199,588,AS,SA,SA-04,Hofuf,yes,OEAH,HOF,,,https://en.wikipedia.org/wiki/Al-Ahsa_Domestic_Airport,
5084,OEBA,medium_airport,King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153,5486,AS,SA,SA-11,Al Aqiq,yes,OEBA,ABT,,,https://en.wikipedia.org/wiki/Al-Baha_Domestic_Airport,Al-Aqiq
5085,OEBH,medium_airport,Bisha Airport,19.984399795532227,42.62089920043945,3887,AS,SA,SA-14,,yes,OEBH,BHH,,,https://en.wikipedia.org/wiki/Bisha_Domestic_Airport,
5087,OEDF,large_airport,King Fahd International Airport,26.471200942993164,49.79790115356445,72,AS,SA,SA-04,Ad Dammam,yes,OEDF,DMM,,,https://en.wikipedia.org/wiki/King_Fahd_International_Airport,
5088,OEDM,medium_airport,King Salman Abdulaziz Airport,24.4499,44.121201,3026,AS,SA,SA-01,Dawadmi,yes,OEDM,DWD,,,,Al Dawadmi Airport
5090,OEGN,medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,20,AS,SA,SA-09,Jizan,yes,OEGN,GIZ,,,https://en.wikipedia.org/wiki/Jizan_Regional_Airport,Gizan
5091,OEGS,medium_airport,Gassim Airport,26.302799224853516,43.77439880371094,2126,AS,SA,SA-05,,yes,OEGS,ELQ,,,https://en.wikipedia.org/wiki/Gassim_Regional_Airport,
5092,OEGT,medium_airport,Gurayat Domestic Airport,31.412413,37.278898,1672,AS,SA,SA-08,Gurayat,yes,OEGT,URY,,,https://en.wikipedia.org/wiki/Gurayat_Domestic_Airport,Guriat Airport
5093,OEHL,medium_airport,Ha'il Airport,27.437901,41.686298,3331,AS,SA,SA-06,Ha'il,yes,OEHL,HAS,,,https://en.wikipedia.org/wiki/Ha'il_Regional_Airport,Hail Airport
5097,OEJN,large_airport,King Abdulaziz International Airport,21.6796,39.156502,48,AS,SA,SA-02,Jeddah,yes,OEJN,JED,,http://www.jed-airport.com/,https://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,"Mecca, Hajj"
5098,OEKK,medium_airport,King Khaled Military City Airport,27.9009,45.528198,1352,AS,SA,SA-04,King Khaled Military City,yes,OEKK,KMC,,,https://en.wikipedia.org/wiki/King_Khaled_Military_City_Airport,
5101,OEMA,large_airport,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,2151,AS,SA,SA-03,Medina,yes,OEMA,MED,,http://www.tibahairports.com/en-EN/Pages/Main.aspx,https://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,Medinah
5102,OENG,medium_airport,Najran Domestic Airport,17.611401,44.419201,3982,AS,SA,SA-10,Najran,yes,OENG,EAM,,,https://en.wikipedia.org/wiki/Najran_Domestic_Airport,
5103,OEPA,medium_airport,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,1174,AS,SA,SA-04,Qaisumah,yes,OEPA,AQI,,,https://en.wikipedia.org/wiki/Al_Qaisumah/Hafr_Al_Batin_Airport,Qaisumah Domestic Airport
5111,OERF,medium_airport,Rafha Domestic Airport,29.626399993896484,43.4906005859375,1474,AS,SA,SA-08,Rafha,yes,OERF,RAH,,,https://en.wikipedia.org/wiki/Rafha_Domestic_Airport,
5112,OERK,large_airport,King Khaled International Airport,24.957599639892578,46.69879913330078,2049,AS,SA,SA-01,Riyadh,yes,OERK,RUH,,,https://en.wikipedia.org/wiki/King_Khalid_International_Airport,Riyad
5114,OERR,medium_airport,Arar Domestic Airport,30.906600952148438,41.13819885253906,1813,AS,SA,SA-08,Arar,yes,OERR,RAE,,,https://en.wikipedia.org/wiki/Arar_Domestic_Airport,
5118,OESH,medium_airport,Sharurah Domestic Airport,17.4669,47.121399,2363,AS,SA,SA-10,Sharurah,yes,OESH,SHW,,,https://en.wikipedia.org/wiki/Sharurah_Domestic_Airport,
5119,OESK,medium_airport,Al-Jawf Domestic Airport,29.78510093688965,40.099998474121094,2261,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,,,https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,Al Jouf Airport
5121,OETB,medium_airport,Tabuk Airport,28.3654,36.6189,2551,AS,SA,SA-07,Tabuk,yes,OETB,TUU,,,https://en.wikipedia.org/wiki/Tabuk_Regional_Airport,
5122,OETF,medium_airport,Ta’if Regional Airport,21.483001,40.543442,4848,AS,SA,SA-02,Ta’if,yes,OETF,TIF,,,https://en.wikipedia.org/wiki/Ta%E2%80%99if_Regional_Airport,Taif Airport
5125,OETR,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803,AS,SA,SA-08,Turaif,yes,OETR,TUI,,,https://en.wikipedia.org/wiki/Turaif_Domestic_Airport,
5127,OEWD,medium_airport,Wadi Al Dawasir Domestic Airport,20.504299,45.1996,2062,AS,SA,SA-01,Wadi Al Dawasir,yes,OEWD,WAE,,,https://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport,
5128,OEWJ,medium_airport,Al Wajh Domestic Airport,26.198601,36.476398,66,AS,SA,SA-07,Al Wajh,yes,OEWJ,EJH,,,https://en.wikipedia.org/wiki/Al_Wajh_Domestic_Airport,"Wedjh, Wejh"
5129,OEYN,medium_airport,Yanbu Airport / Prince Abdul Mohsin bin Abdulaziz international Airport,24.144199,38.0634,26,AS,SA,SA-03,Yanbu,yes,OEYN,YNB,,https://gaca.gov.sa/web/en-gb/airport/prince-abdulmohsin-bin-abdulaziz-airport,https://en.wikipedia.org/wiki/Yanbu_Airport,Yenbo
315194,OGM,small_airport,Ogubsucum Airport,9.1383,-77.93385,13,NA,PA,PA-KY,Ustupo,yes,,OGM,,,https://en.wikipedia.org/wiki/Ustupo_Airport,
5130,OIAA,medium_airport,Abadan Airport,30.367887,48.230075,10,AS,IR,IR-06,Abadan,yes,OIAA,ABD,,,https://en.wikipedia.org/wiki/Abadan_Airport,
5131,OIAD,medium_airport,Dezful Airport,32.434399,48.397598,474,AS,IR,IR-06,Dezful,yes,OIAD,DEF,,,https://en.wikipedia.org/wiki/Dezful_Airport,Vahdati Air Base
5136,OIAM,medium_airport,Mahshahr Airport,30.5562,49.151901,8,AS,IR,IR-06,Mahshahr,yes,OIAM,MRX,,,https://en.wikipedia.org/wiki/Mahshahr_Airport,
5137,OIAW,medium_airport,Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,66,AS,IR,IR-06,Ahvaz,yes,OIAW,AWZ,,,https://en.wikipedia.org/wiki/Ahvaz_International_Airport,"Ahvaz, Ahvaz International Airport, Ahwaz"
5138,OIBA,medium_airport,Abu Musa Island Airport,25.8757,55.033001,23,AS,IR,IR-22,Abu Musa,yes,OIBA,AEU,,,https://en.wikipedia.org/wiki/Abu_Musa_Airport,
5139,OIBB,medium_airport,Bushehr Airport,28.9447994232,50.8345985413,68,AS,IR,IR-18,Bushehr,yes,OIBB,BUZ,,,https://en.wikipedia.org/wiki/Bushehr_Airport,
5143,OIBK,medium_airport,Kish International Airport,26.5261993408,53.980201721200004,101,AS,IR,IR-22,Kish Island,yes,OIBK,KIH,,,https://en.wikipedia.org/wiki/Kish_Airport,
5144,OIBL,medium_airport,Bandar Lengeh International Airport,26.532283,54.82484,67,AS,IR,IR-22,Bandar Lengeh,yes,OIBL,BDH,,,https://en.wikipedia.org/wiki/Bandar_Lengeh_Airport,
5145,OIBP,medium_airport,Persian Gulf International Airport,27.379601,52.737701,27,AS,IR,IR-18,Asalouyeh,yes,OIBP,PGU,,,https://en.wikipedia.org/wiki/Persian_Gulf_Airport,"Khalije Fars, PSEEZ, Bandar Asalouyeh, Pars-Special-Zone,  عسلویه"
5149,OICC,medium_airport,Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282,4307,AS,IR,IR-05,Kermanshah,yes,OICC,KSH,,,https://en.wikipedia.org/wiki/Shahid_Ashrafi_Esfahani_Airport,
5151,OICK,medium_airport,Khoram Abad Airport,33.43539810180664,48.282901763916016,3782,AS,IR,IR-15,,yes,OICK,KHD,,,https://en.wikipedia.org/wiki/Khorramabad_Airport,
5152,OICS,medium_airport,Sanandaj Airport,35.24589920043945,47.00920104980469,4522,AS,IR,IR-12,,yes,OICS,SDG,,,https://en.wikipedia.org/wiki/Sanandaj_Airport,
5155,OIFK,medium_airport,Kashan Airport,33.895302,51.577,3465,AS,IR,IR-10,Kashan,yes,OIFK,KKS,,,https://en.wikipedia.org/wiki/Kashan_Airport,
5156,OIFM,medium_airport,Esfahan Shahid Beheshti International Airport,32.75080108642578,51.86130142211914,5059,AS,IR,IR-10,Isfahan,yes,OIFM,IFN,,,https://en.wikipedia.org/wiki/Isfahan_International_Airport,Isfahan Shahid Beheshti
5159,OIGG,medium_airport,Sardar-e-Jangal Airport,37.323333,49.617778,-40,AS,IR,IR-01,Rasht,yes,OIGG,RAS,,http://rasht.airport.ir/HomePage.aspx?site=rasht.airport&lang=fa-IR&tabid=0,https://en.wikipedia.org/wiki/Rasht_Airport,
5160,OIHH,medium_airport,Hamadan Airport,34.869202,48.552502,5755,AS,IR,IR-13,Hamadan,yes,OIHH,HDM,,,,
5166,OIIE,large_airport,Imam Khomeini International Airport,35.416099548339844,51.152198791503906,3305,AS,IR,IR-23,Tehran,yes,OIIE,IKA,,http://www.ikia.ir/,https://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport,Ahmadabad
